base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,Competitive,Cooperative,8bit_vector,4bit_orig,norm,norm_desc,variant_id,Emotion_Leniency,DNF,DNF_literals 
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,4.995,0.0,0.1,0.02,0.88,0.88,0.12,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,6.957,0.0,0.0,0.06,0.94,0.94,0.06,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,6.601,0.02,0.06,0.02,0.9,0.9,0.1,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,6.108,0.0,0.02,0.04,0.94,0.94,0.06,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,5.609,0.0,0.0,0.0,1.0,1.0,0.0,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,5.443,0.02,0.08,0.08,0.82,0.82,0.18,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,5.873,0.04,0.06,0.02,0.88,0.88,0.12,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,5.411,0.0,0.02,0.02,0.96,0.96,0.04,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,5.94,0.0,0.0,0.04,0.96,0.96,0.04,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,6.123,0.02,0.1,0.0,0.88,0.94,0.06,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,6.553,0.0,0.02,0.02,0.96,0.96,0.04,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(0, 0), (1, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,5.56,0.04,0.06,0.0,0.9,0.9,0.1,00100101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v8,0.25,(A & E) | (R & ~A & ~E),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,28.728,0.32,0.38,0.26,0.04,0.42,0.58,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,42.825,0.0,0.0,0.12,0.88,0.1,0.9,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,33.955,0.0,0.0,0.04,0.96,0.04,0.96,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,25.19,0.04,0.0,0.02,0.94,0.06,0.94,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,21.905,0.02,0.06,0.06,0.86,0.24,0.76,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,29.748,0.02,0.06,0.0,0.92,0.92,0.08,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,44.816,0.48,0.52,0.0,0.0,0.62,0.38,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,31.069,0.04,0.1,0.06,0.8,0.82,0.18,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,31.035,0.22,0.76,0.02,0.0,0.76,0.24,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,26.479,0.56,0.44,0.0,0.0,0.38,0.62,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,31.543,0.14,0.32,0.1,0.44,0.68,0.32,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,34.238,0.04,0.0,0.0,0.96,0.96,0.04,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,25.422,0.0,0.1,0.02,0.88,0.1,0.9,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,34.744,0.02,0.06,0.02,0.9,0.1,0.9,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,28.301,0.0,0.08,0.02,0.9,0.38,0.62,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,25.122,0.2,0.4,0.36,0.04,0.64,0.36,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,36.386,0.56,0.42,0.02,0.0,0.12,0.88,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,22.153,0.32,0.4,0.08,0.2,0.5,0.5,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,25.524,0.04,0.08,0.0,0.88,0.88,0.12,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,27.312,0.82,0.14,0.04,0.0,0.04,0.96,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,35.437,0.02,0.02,0.0,0.96,0.04,0.96,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,29.468,0.0,0.28,0.0,0.72,0.14,0.86,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,37.38,0.0,0.02,0.0,0.98,0.02,0.98,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,28.747,0.02,0.08,0.04,0.86,0.86,0.14,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,30.953,0.02,0.08,0.0,0.9,0.9,0.1,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,27.183,0.32,0.22,0.14,0.32,0.56,0.44,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,31.078,0.2,0.2,0.38,0.22,0.44,0.56,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,33.766,0.04,0.08,0.0,0.88,0.96,0.04,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,26.621,0.0,0.08,0.0,0.92,0.08,0.92,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,27.734,0.06,0.06,0.02,0.86,0.14,0.86,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,21.835,0.0,0.04,0.0,0.96,0.04,0.96,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,21.905,0.3,0.68,0.02,0.0,0.7,0.3,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,24.05,0.32,0.56,0.02,0.1,0.88,0.12,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,32.23,0.16,0.38,0.0,0.46,0.5,0.5,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,26.93,0.0,0.1,0.04,0.86,0.14,0.86,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,42.555,0.0,0.16,0.04,0.8,0.2,0.8,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,32.947,0.38,0.6,0.02,0.0,0.54,0.46,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,40.099,0.04,0.12,0.04,0.8,0.8,0.2,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,19.808,0.0,0.0,0.04,0.96,0.04,0.96,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,19.731,0.0,0.24,0.16,0.6,0.68,0.32,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,30.769,0.02,0.26,0.02,0.7,0.74,0.26,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,21.522,0.0,0.6,0.12,0.28,0.66,0.34,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,32.287,0.02,0.18,0.2,0.6,0.88,0.12,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,26.902,0.02,0.06,0.02,0.9,0.9,0.1,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,29.029,0.08,0.14,0.22,0.56,0.28,0.72,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,29.933,0.36,0.4,0.04,0.2,0.26,0.74,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,33.74,0.0,0.02,0.0,0.98,0.02,0.98,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,30.964,0.0,0.16,0.02,0.82,0.18,0.82,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,32.591,0.02,0.0,0.02,0.96,0.04,0.96,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,35.981,0.06,0.2,0.0,0.74,0.74,0.26,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,27.441,0.0,0.04,0.0,0.96,0.1,0.9,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,25.719,0.02,0.04,0.0,0.94,0.94,0.06,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,39.313,0.0,0.12,0.0,0.88,0.94,0.06,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,28.566,0.76,0.22,0.0,0.02,0.76,0.24,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,14.599,0.8,0.1,0.02,0.08,0.9,0.1,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,36.08,0.0,0.12,0.02,0.86,0.68,0.32,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,45.45,0.16,0.82,0.02,0.0,0.06,0.94,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,41.349,0.0,0.18,0.0,0.82,0.82,0.18,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,37.15,0.6,0.18,0.02,0.2,0.4,0.6,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,22.648,0.04,0.04,0.02,0.9,0.08,0.92,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,25.11,0.34,0.64,0.0,0.02,0.64,0.36,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,20.392,0.0,0.82,0.12,0.06,0.82,0.18,10001111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v9,0.75,A | (~E & ~R),3
