base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.823,0.097,0.46,0.0,0.94,0.04,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.805,0.097,0.46,0.0,0.84,0.04,0.0,0.1,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.844,0.097,0.46,0.9,0.0,0.0,0.06,0.0,0.02,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.018,0.097,0.46,0.0,0.92,0.0,0.0,0.04,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.822,0.097,0.46,0.0,0.82,0.04,0.08,0.04,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.052,0.097,0.46,0.0,0.9,0.04,0.0,0.04,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.09,0.097,0.46,0.66,0.28,0.0,0.02,0.0,0.02,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.939,0.097,0.46,0.0,0.9,0.06,0.0,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.743,0.097,0.46,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.93,0.097,0.46,0.0,0.94,0.02,0.0,0.02,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.848,0.097,0.46,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.046,0.097,0.46,0.0,0.94,0.0,0.0,0.06,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.873,0.097,0.46,0.74,0.0,0.02,0.16,0.0,0.08,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.878,1.0,0.0,0.1,0.16,0.72,0.0,0.0,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.61,1.0,0.0,0.6,0.0,0.0,0.2,0.0,0.14,0.02,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.982,1.0,0.0,0.24,0.0,0.0,0.66,0.04,0.0,0.04,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.067,1.0,0.0,0.0,0.64,0.34,0.0,0.0,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.739,1.0,0.0,0.0,0.72,0.26,0.02,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.874,1.0,0.0,0.02,0.28,0.68,0.0,0.0,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.684,1.0,0.0,0.0,0.36,0.6,0.0,0.02,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.677,1.0,0.0,0.32,0.0,0.0,0.64,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.724,1.0,0.0,0.4,0.0,0.0,0.58,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.811,1.0,0.0,0.56,0.0,0.0,0.36,0.0,0.02,0.02,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.921,1.0,0.0,0.0,0.48,0.48,0.0,0.02,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.085,1.0,0.0,0.0,0.46,0.48,0.0,0.04,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.718,1.0,0.0,0.64,0.08,0.16,0.04,0.02,0.02,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.671,1.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.08,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.955,1.0,0.0,0.64,0.0,0.0,0.26,0.0,0.04,0.0,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.727,1.0,0.0,0.0,0.6,0.38,0.0,0.0,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.766,1.0,0.0,0.68,0.0,0.0,0.26,0.0,0.02,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.719,1.0,0.0,0.4,0.0,0.0,0.52,0.02,0.0,0.02,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.729,1.0,0.0,0.46,0.06,0.0,0.44,0.02,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.938,1.0,0.0,0.0,0.68,0.26,0.0,0.0,0.02,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.812,1.0,0.0,0.2,0.46,0.04,0.2,0.04,0.02,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.557,1.0,0.0,0.0,0.4,0.5,0.0,0.0,0.04,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.742,1.0,0.0,0.0,0.76,0.12,0.0,0.0,0.0,0.12,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.682,1.0,0.0,0.0,0.78,0.18,0.0,0.02,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.696,1.0,0.0,0.3,0.0,0.0,0.68,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.083,1.0,0.0,0.22,0.06,0.0,0.7,0.0,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.736,1.0,0.0,0.0,0.5,0.46,0.0,0.0,0.0,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.738,1.0,0.0,0.86,0.0,0.0,0.08,0.0,0.06,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.969,1.0,0.0,0.48,0.0,0.0,0.52,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.688,1.0,0.0,0.4,0.0,0.04,0.54,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.788,1.0,0.0,0.0,0.76,0.16,0.0,0.02,0.0,0.04,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.717,1.0,0.0,0.0,0.56,0.42,0.0,0.0,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.045,1.0,0.0,0.0,0.8,0.14,0.0,0.04,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.746,1.0,0.0,0.14,0.0,0.22,0.48,0.06,0.02,0.08,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.035,1.0,0.0,0.0,0.9,0.06,0.0,0.0,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.762,1.0,0.0,0.0,0.74,0.24,0.0,0.0,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.864,1.0,0.0,0.26,0.0,0.0,0.68,0.02,0.02,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.023,1.0,0.0,0.0,0.68,0.04,0.22,0.02,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.655,1.0,0.0,0.74,0.0,0.02,0.22,0.0,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.888,1.0,0.0,0.0,0.24,0.7,0.0,0.0,0.04,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.663,1.0,0.0,0.0,0.08,0.8,0.04,0.0,0.06,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.759,1.0,0.0,0.22,0.0,0.0,0.74,0.0,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.898,1.0,0.0,0.0,0.34,0.6,0.0,0.0,0.02,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.66,1.0,0.0,0.6,0.0,0.02,0.32,0.02,0.02,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.332,1.0,0.0,0.0,0.62,0.32,0.0,0.0,0.0,0.0,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.905,1.0,0.0,0.58,0.0,0.06,0.28,0.0,0.02,0.02,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.8,1.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.886,1.0,0.0,0.08,0.24,0.28,0.36,0.0,0.02,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.829,1.0,0.0,0.82,0.0,0.0,0.18,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.697,1.0,0.0,0.0,0.76,0.2,0.0,0.0,0.02,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.838,1.0,0.0,0.28,0.0,0.0,0.6,0.06,0.0,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.681,1.0,0.0,0.8,0.0,0.0,0.16,0.0,0.02,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.654,1.0,0.0,0.0,0.84,0.14,0.0,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.96,1.0,0.0,0.0,0.86,0.02,0.0,0.04,0.04,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.902,1.0,0.0,0.88,0.0,0.0,0.08,0.0,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.533,1.0,0.0,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.522,1.0,0.0,0.66,0.0,0.18,0.02,0.0,0.04,0.0,0.1
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.718,1.0,0.0,0.0,0.12,0.8,0.0,0.0,0.06,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.671,1.0,0.0,0.0,0.66,0.28,0.0,0.0,0.02,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.765,1.0,0.0,0.18,0.04,0.0,0.78,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.741,1.0,0.0,0.08,0.42,0.42,0.0,0.0,0.08,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.702,1.0,0.0,0.28,0.06,0.1,0.52,0.04,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.619,1.0,0.0,0.0,0.6,0.36,0.0,0.0,0.0,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.53,1.0,0.0,0.72,0.18,0.0,0.0,0.02,0.02,0.04,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.662,1.0,0.0,0.0,0.58,0.22,0.14,0.02,0.0,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.075,1.0,0.0,0.0,0.74,0.04,0.18,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.946,1.0,0.0,0.18,0.0,0.0,0.74,0.02,0.02,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.832,1.0,0.0,0.26,0.0,0.12,0.6,0.0,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.719,1.0,0.0,0.0,0.58,0.36,0.0,0.02,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.815,1.0,0.0,0.22,0.0,0.0,0.68,0.06,0.02,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.619,1.0,0.0,0.0,0.14,0.82,0.0,0.0,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.647,1.0,0.0,0.0,0.28,0.62,0.0,0.04,0.02,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.958,1.0,0.0,0.76,0.0,0.0,0.2,0.0,0.02,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.82,1.0,0.0,0.04,0.02,0.68,0.2,0.0,0.0,0.0,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.709,1.0,0.0,0.46,0.0,0.0,0.42,0.1,0.0,0.0,0.02
