base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.492,0.093,0.48,0.84,0.0,0.0,0.0,0.0,0.12,0.0,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.249,0.093,0.48,0.02,0.72,0.04,0.0,0.04,0.0,0.12,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.96,0.093,0.48,0.88,0.0,0.0,0.06,0.0,0.02,0.0,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.819,0.093,0.48,0.94,0.0,0.0,0.02,0.0,0.04,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.525,0.093,0.48,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.224,0.093,0.48,0.0,0.84,0.14,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.825,0.093,0.48,0.0,0.82,0.08,0.0,0.06,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.91,0.093,0.48,0.0,0.74,0.02,0.04,0.18,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.866,0.093,0.48,0.0,0.76,0.14,0.0,0.0,0.0,0.1,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.008,0.093,0.48,0.76,0.0,0.06,0.0,0.0,0.18,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.851,0.093,0.48,0.86,0.0,0.0,0.0,0.0,0.1,0.0,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.878,0.093,0.48,0.0,0.9,0.04,0.02,0.04,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.855,0.093,0.48,0.0,0.92,0.02,0.0,0.02,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.098,0.093,0.48,0.0,0.94,0.0,0.0,0.04,0.0,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.921,0.093,0.48,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.98,0.977,0.1,0.82,0.0,0.0,0.08,0.0,0.02,0.0,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.482,0.922,0.06,0.0,0.76,0.16,0.0,0.08,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.432,0.906,0.08,0.0,0.68,0.22,0.06,0.02,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.826,0.34,0.46,0.02,0.0,0.02,0.7,0.04,0.22,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,22.493,0.94,0.14,0.5,0.28,0.0,0.08,0.08,0.0,0.0,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.449,0.877,0.94,0.0,0.02,0.64,0.0,0.02,0.0,0.0,0.32
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.219,0.966,0.02,0.0,0.96,0.02,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.389,0.846,0.92,0.0,0.0,0.32,0.18,0.08,0.0,0.28,0.14
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,24.172,0.601,0.36,0.22,0.12,0.22,0.1,0.18,0.02,0.02,0.12
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.73,0.949,0.1,0.6,0.0,0.0,0.3,0.06,0.04,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.262,0.855,0.92,0.02,0.0,0.0,0.34,0.0,0.04,0.6,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.393,0.808,0.24,0.16,0.32,0.18,0.1,0.02,0.0,0.18,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.445,0.836,0.24,0.6,0.04,0.12,0.06,0.0,0.06,0.12,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.293,0.903,0.12,0.0,0.6,0.28,0.0,0.08,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.215,0.735,0.76,0.16,0.0,0.0,0.5,0.0,0.0,0.12,0.22
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.671,0.93,0.2,0.34,0.16,0.06,0.26,0.0,0.0,0.14,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,23.203,0.933,0.68,0.0,0.24,0.12,0.0,0.02,0.08,0.14,0.4
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.157,0.583,0.68,0.02,0.02,0.76,0.02,0.0,0.0,0.02,0.16
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.68,0.814,0.14,0.72,0.0,0.0,0.18,0.08,0.0,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.509,0.782,0.1,0.0,0.32,0.5,0.0,0.0,0.14,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.127,0.896,0.18,0.8,0.0,0.0,0.08,0.02,0.0,0.06,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.838,0.942,0.9,0.0,0.02,0.28,0.04,0.02,0.02,0.56,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.223,0.793,0.48,0.1,0.28,0.3,0.0,0.08,0.04,0.12,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.496,0.958,0.04,0.0,0.72,0.22,0.02,0.04,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.816,0.978,0.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.417,0.706,0.14,0.56,0.0,0.0,0.22,0.1,0.08,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.311,0.931,0.06,0.0,0.86,0.04,0.02,0.04,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.9,0.946,0.14,0.0,0.72,0.14,0.0,0.06,0.0,0.06,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.888,0.928,0.14,0.42,0.0,0.0,0.44,0.12,0.0,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.005,0.991,0.14,0.62,0.18,0.02,0.04,0.04,0.08,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,24.547,0.95,0.12,0.64,0.0,0.0,0.28,0.02,0.06,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.232,0.917,0.24,0.16,0.54,0.06,0.0,0.08,0.12,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.624,0.984,0.12,0.0,0.86,0.0,0.0,0.02,0.0,0.12,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.661,0.911,0.2,0.58,0.0,0.0,0.3,0.02,0.02,0.08,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.341,0.917,0.2,0.68,0.0,0.0,0.08,0.04,0.08,0.02,0.1
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.751,0.868,0.18,0.66,0.02,0.1,0.0,0.14,0.02,0.0,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.063,0.978,0.12,0.0,0.84,0.06,0.0,0.06,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.006,0.909,0.6,0.32,0.0,0.3,0.0,0.0,0.06,0.26,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.232,0.964,0.22,0.64,0.0,0.02,0.14,0.04,0.1,0.02,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.85,0.963,0.06,0.0,0.8,0.14,0.0,0.06,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.295,0.684,0.74,0.04,0.0,0.0,0.8,0.04,0.0,0.12,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,24.604,0.989,0.0,0.64,0.0,0.0,0.36,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.155,0.942,0.18,0.0,0.68,0.16,0.0,0.08,0.0,0.08,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.184,0.855,0.3,0.52,0.0,0.0,0.24,0.16,0.0,0.06,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.156,0.949,0.9,0.0,0.0,0.38,0.0,0.04,0.04,0.0,0.54
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.995,0.99,0.04,0.58,0.14,0.02,0.24,0.0,0.02,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.007,0.942,0.48,0.18,0.02,0.0,0.44,0.0,0.1,0.1,0.16
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.728,0.978,0.04,0.0,0.92,0.02,0.0,0.02,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.284,0.893,0.42,0.3,0.0,0.0,0.4,0.18,0.02,0.06,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.89,1.0,0.06,0.0,0.82,0.12,0.0,0.04,0.02,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.632,0.98,0.0,0.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.428,0.983,0.04,0.4,0.52,0.06,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.21,0.939,0.24,0.6,0.0,0.02,0.16,0.0,0.16,0.0,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.28,0.954,0.14,0.42,0.22,0.0,0.3,0.02,0.02,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.532,0.986,0.06,0.8,0.0,0.0,0.16,0.0,0.02,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.825,0.956,0.88,0.0,0.0,0.62,0.0,0.0,0.04,0.0,0.34
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.14,0.888,0.74,0.02,0.0,0.04,0.54,0.14,0.0,0.0,0.26
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.333,0.951,0.26,0.32,0.0,0.0,0.46,0.02,0.04,0.0,0.16
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.926,0.984,0.04,0.94,0.0,0.0,0.02,0.0,0.04,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.925,0.977,0.06,0.86,0.0,0.0,0.1,0.02,0.0,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.022,1.0,0.02,0.0,0.92,0.06,0.0,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.254,1.0,0.04,0.0,0.76,0.2,0.0,0.0,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.773,1.0,0.2,0.58,0.0,0.0,0.24,0.0,0.06,0.06,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.965,1.0,0.3,0.38,0.12,0.0,0.12,0.0,0.3,0.06,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.684,1.0,0.06,0.6,0.06,0.0,0.28,0.02,0.02,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.345,1.0,0.12,0.84,0.0,0.0,0.12,0.0,0.04,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.233,1.0,0.22,0.3,0.3,0.0,0.2,0.02,0.12,0.02,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.263,1.0,0.14,0.0,0.62,0.28,0.0,0.08,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.914,1.0,0.26,0.54,0.06,0.0,0.24,0.12,0.0,0.02,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.827,1.0,0.04,0.86,0.0,0.0,0.1,0.0,0.0,0.0,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.745,1.0,0.38,0.06,0.28,0.2,0.1,0.06,0.1,0.04,0.16
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.628,1.0,0.94,0.02,0.0,0.0,0.64,0.0,0.0,0.34,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.37,1.0,0.92,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0
