base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,86.208,0.914,0.125,0.025,0.075,0.0,0.0,0.85,0.0,0.0,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.783,0.782,0.225,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.627,0.92,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,84.008,0.916,0.95,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.869,0.906,0.1,0.0,0.0,0.0,0.075,0.9,0.0,0.0,0.025
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.203,0.927,0.125,0.0,0.025,0.0,0.0,0.95,0.0,0.0,0.025
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.805,0.939,0.925,0.0,0.0,0.0,0.95,0.025,0.025,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.282,0.939,0.125,0.0,0.075,0.0,0.0,0.8,0.025,0.0,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.973,0.922,0.1,0.0,0.0,0.0,0.1,0.875,0.0,0.0,0.025
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.57,0.887,0.825,0.0,0.0,0.0,0.675,0.075,0.0,0.25,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.282,0.916,0.925,0.025,0.0,0.0,0.95,0.025,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.94,0.936,0.025,0.0,0.0,0.0,0.025,0.875,0.0,0.0,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.722,0.906,0.875,0.025,0.0,0.0,0.725,0.025,0.0,0.225,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,85.641,0.941,1.0,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,1600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,400,0.0,1.0,0.0,1.0,84.999,0.887,0.875,0.0,0.025,0.0,0.825,0.025,0.025,0.1,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,3.967,0.124,0.743,0.0,0.9786,0.0143,0.0,0.0071,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.017,0.216,0.257,0.0,0.9357,0.0143,0.0214,0.0143,0.0,0.0143,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.007,0.217,0.807,0.9643,0.0,0.0,0.0286,0.0,0.0071,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,3.983,0.144,0.743,0.9714,0.0,0.0,0.0143,0.0,0.0143,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.12,0.157,0.15,0.0,0.9714,0.0214,0.0,0.0071,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.09,0.401,0.129,0.9786,0.0,0.0,0.0071,0.0,0.0143,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,3.942,0.139,0.314,0.0,0.9571,0.0143,0.0,0.0286,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,3.923,0.205,0.207,0.0,0.9643,0.0286,0.0,0.0,0.0,0.0071,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.042,0.352,0.457,0.8571,0.0,0.0,0.1,0.0,0.0286,0.0,0.0143
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.132,0.159,0.75,0.9786,0.0,0.0,0.0,0.0,0.0143,0.0,0.0071
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.071,0.212,0.557,0.0,0.9143,0.0286,0.0,0.0429,0.0,0.0143,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.181,0.437,0.321,0.9143,0.0,0.0,0.0286,0.0,0.0143,0.0,0.0429
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.019,0.275,0.536,0.0,0.8714,0.0714,0.0,0.0429,0.0,0.0143,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.14,0.137,0.557,0.9643,0.0,0.0,0.0286,0.0,0.0071,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.055,0.137,0.657,0.9786,0.0,0.0,0.0143,0.0,0.0,0.0,0.0071
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.0,0.337,0.114,0.0,0.9429,0.0,0.0,0.0214,0.0,0.0357,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.02,0.214,0.843,0.9429,0.0,0.0,0.0214,0.0,0.0286,0.0,0.0071
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.034,0.373,0.571,0.0,0.95,0.0214,0.0,0.0214,0.0,0.0071,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,3.948,0.179,0.179,0.05,0.9071,0.0,0.0,0.0357,0.0071,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.0,0.196,0.871,0.9643,0.0,0.0,0.0214,0.0,0.0071,0.0,0.0071
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,4.07,0.209,0.836,0.9571,0.0,0.0,0.0286,0.0,0.0143,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,73.345,0.908,0.071,0.0071,0.0,0.0,0.0071,0.9071,0.0,0.0,0.0786
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,90.253,0.916,0.964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,90.312,0.904,0.057,0.0,0.0,0.0,0.0143,0.9286,0.0,0.0,0.0571
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",140,5600,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1400,0.0,1.0,0.0,1.0,90.302,0.907,0.914,0.0071,0.0,0.0,0.9357,0.0071,0.0,0.05,0.0
