base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.039,1.0,0.95,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.754,1.0,0.9,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.878,1.0,0.9,0.025,0.95,0.025,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.908,1.0,0.925,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.936,1.0,0.1,0.0,0.05,0.95,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.848,1.0,0.075,0.0,0.0,0.975,0.025,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.896,1.0,0.025,0.025,0.025,0.95,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.097,1.0,0.1,0.125,0.025,0.85,0.0,0.15,0.85
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.742,1.0,0.025,0.025,0.0,0.975,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.909,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.852,1.0,0.975,0.025,0.95,0.025,0.0,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.705,1.0,0.1,0.025,0.05,0.925,0.0,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.897,1.0,0.025,0.075,0.0,0.925,0.0,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.797,1.0,0.175,0.05,0.0,0.9,0.05,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.782,1.0,0.025,0.025,0.0,0.975,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.928,1.0,0.125,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.647,1.0,0.075,0.0,0.025,0.975,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.915,1.0,0.975,0.025,0.975,0.0,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.991,1.0,0.125,0.0,0.0,0.975,0.025,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.918,1.0,0.875,0.075,0.85,0.025,0.05,0.15,0.85
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.903,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.949,1.0,0.925,0.0,0.95,0.05,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,0.75,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.062,1.0,0.125,0.025,0.0,0.975,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.384,1.0,0.45,0.05,0.0,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.056,1.0,0.45,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.057,1.0,0.45,0.0,0.025,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.025,1.0,0.45,0.025,0.0,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.267,1.0,0.45,0.025,0.05,0.025,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.868,1.0,0.45,0.0,0.025,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.984,1.0,0.45,0.1,0.0,0.0,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.392,1.0,0.45,0.025,0.0,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.719,1.0,0.45,0.0,0.0,0.075,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.979,1.0,0.45,0.0,0.1,0.0,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.876,1.0,0.45,0.025,0.0,0.05,0.925,0.93,0.07
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.987,1.0,0.45,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.626,1.0,0.45,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.97,1.0,0.45,0.1,0.05,0.025,0.825,0.17,0.82
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.143,1.0,0.45,0.0,0.025,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.058,1.0,0.45,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.332,1.0,0.45,0.025,0.025,0.025,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.85,1.0,0.45,0.1,0.1,0.05,0.75,0.25,0.75
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.102,1.0,0.45,0.0,0.025,0.075,0.9,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.418,1.0,0.45,0.025,0.0,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.379,1.0,0.45,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.839,1.0,0.45,0.025,0.1,0.05,0.825,0.85,0.15
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.987,1.0,0.45,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.91,1.0,0.45,0.05,0.025,0.025,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.827,1.0,0.45,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.071,0.154,0.5,0.05,0.125,0.0,0.825,0.15,0.85
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.227,0.141,0.35,0.05,0.0,0.025,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.132,0.153,0.275,0.025,0.025,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.331,0.185,0.225,0.05,0.025,0.0,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.688,0.124,0.375,0.0,0.025,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.035,0.103,0.325,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.883,0.16,0.25,0.0,0.05,0.025,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.485,0.164,0.325,0.025,0.025,0.0,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.487,0.141,0.3,0.0,0.075,0.075,0.85,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.808,0.124,0.35,0.0,0.0,0.05,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,10.62,0.139,0.475,0.0,0.0,0.075,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.173,0.131,0.425,0.0,0.075,0.0,0.925,0.93,0.07
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.775,0.144,0.525,0.025,0.0,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,7.82,0.185,0.4,0.075,0.025,0.025,0.875,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.109,0.121,0.45,0.0,0.025,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.783,0.216,0.3,0.025,0.075,0.025,0.875,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.927,0.138,0.325,0.05,0.025,0.0,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.079,0.144,0.375,0.0,0.025,0.05,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.673,0.173,0.275,0.025,0.1,0.025,0.85,0.15,0.85
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.197,0.13,0.5,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.586,0.126,0.6,0.05,0.025,0.025,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.442,0.149,0.575,0.0,0.0,0.15,0.85,0.15,0.85
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.64,0.145,0.375,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.848,0.124,0.45,0.0,0.1,0.025,0.875,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.25,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.985,0.152,0.6,0.0,0.1,0.025,0.875,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.179,0.139,0.575,0.0,0.025,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.117,0.301,0.425,0.0,0.0,0.125,0.875,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.918,0.185,0.35,0.0,0.075,0.075,0.85,0.15,0.85
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.072,0.136,0.3,0.0,0.0,0.0,1.0,0.42,0.57
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.018,0.096,0.45,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.066,0.326,0.15,0.0,0.0,0.075,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,8.775,0.145,0.75,0.0,0.05,0.0,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.797,0.143,0.525,0.0,0.05,0.05,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.425,0.13,0.575,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.663,0.161,0.65,0.0,0.05,0.05,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.683,0.115,0.375,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.56,0.233,0.125,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.971,0.152,0.675,0.025,0.025,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.278,0.33,0.45,0.05,0.325,0.025,0.6,0.62,0.38
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,11.866,0.172,0.475,0.0,0.025,0.05,0.925,0.93,0.07
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.93,0.174,0.425,0.0,0.05,0.025,0.925,0.93,0.07
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,10.864,0.323,0.25,0.0,0.025,0.025,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.114,0.155,0.475,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,8.263,0.125,0.425,0.025,0.025,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.722,0.216,0.725,0.0,0.125,0.025,0.85,0.85,0.15
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,10.193,0.155,0.55,0.0,0.0,0.025,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,10.179,0.179,0.575,0.025,0.0,0.025,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.704,0.318,0.675,0.05,0.05,0.075,0.825,0.15,0.85
