base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,49.181,0.816,0.06,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,64.921,0.793,0.1,0.02,0.0,0.96,0.02,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,74.37,0.823,0.86,0.08,0.92,0.0,0.0,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,74.287,0.717,0.28,0.0,0.02,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,74.387,0.794,0.16,0.0,0.02,0.96,0.02,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,74.452,0.796,0.82,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,74.418,0.765,0.2,0.0,0.02,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,74.038,0.818,0.88,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.277,0.306,0.86,0.04,0.0,0.0,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.635,0.386,0.2,0.06,0.02,0.04,0.88,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.158,0.229,0.22,0.02,0.0,0.04,0.94,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.695,0.322,0.5,0.02,0.12,0.08,0.78,0.22,0.78
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,17.245,0.923,0.04,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,30.692,0.93,0.96,0.08,0.92,0.0,0.0,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,55.38,0.938,0.96,0.04,0.92,0.02,0.02,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,58.985,0.93,0.06,0.04,0.02,0.94,0.0,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,57.871,0.924,0.94,0.04,0.94,0.02,0.0,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,61.992,0.945,0.06,0.04,0.0,0.94,0.02,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,70.395,0.937,0.94,0.02,0.96,0.02,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,70.68,0.95,0.02,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,80.187,0.953,0.04,0.04,0.0,0.94,0.02,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,82.102,0.944,0.98,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,89.301,0.946,0.02,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.653,0.944,0.96,0.0,0.98,0.02,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.963,0.918,0.92,0.06,0.94,0.0,0.0,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.801,0.947,0.02,0.04,0.0,0.96,0.0,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.749,0.942,0.96,0.02,0.96,0.02,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.881,0.937,0.08,0.04,0.06,0.9,0.0,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.816,0.919,0.04,0.18,0.0,0.82,0.0,0.82,0.18
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.901,0.937,1.0,0.04,0.96,0.0,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.852,0.938,0.94,0.0,0.98,0.02,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.659,0.946,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.58,0.946,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.001,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,18.575,0.946,0.96,0.04,0.94,0.0,0.02,0.06,0.94
