(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	21.827	0.98	0.02	0.98	0.0	0.0	0.02	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	13.313	1.0	0.0	1.0	0.0	0.0	0.0	0.4	0.6	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	13.938	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	4.717	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	12.391	0.52	0.48	0.0	1.0	0.0	0.0	0.08	0.92	101
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	28.493	1.0	0.0	1.0	0.0	0.0	0.0	0.16	0.84	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	30.68	0.98	0.02	0.98	0.0	0.0	0.02	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	19.493	1.0	0.0	0.94	0.06	0.0	0.0	0.94	0.06	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	16.959	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	5.595	0.52	0.48	0.0	1.0	0.0	0.0	0.0	1.0	101
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	33.277	0.98	0.02	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	6.795	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	18.917	0.34	0.66	0.0	1.0	0.0	0.0	0.0	1.0	101
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	23.71	0.64	0.36	0.0	0.66	0.34	0.0	1.0	0.0	001
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	12.114	0.98	0.02	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	12.23	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	22.073	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	8.304	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	12.464	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	29.392	0.6	0.4	0.56	0.0	0.42	0.02	0.98	0.02	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	10.615	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	17.728	0.66	0.34	0.0	0.0	1.0	0.0	0.72	0.28	010
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	16.269	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	7.964	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	3	1	1.0	23.913	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	3	1	1.0	19.811	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	3	1	1.0	11.316	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	3	1	1.0	8.126	0.42	0.58	0.0	0.98	0.02	0.0	0.98	0.02	001
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	3	1	1.0	15.849	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	3	1	1.0	30.664	0.98	0.02	1.0	0.0	0.0	0.0	0.02	0.98	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	3	1	1.0	7.579	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	3	1	1.0	18.344	1.0	0.0	0.7	0.3	0.0	0.0	0.7	0.3	000
