base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.162,0.218,0.7,0.0,0.92,0.04,0.0,0.0,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.089,0.377,0.4,0.02,0.78,0.0,0.1,0.02,0.0,0.08,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,42.114,0.931,1.0,0.0,0.0,0.0,0.82,0.0,0.0,0.04,0.14
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.168,0.902,0.96,0.02,0.0,0.0,0.88,0.02,0.0,0.08,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,57.023,0.302,0.86,0.0,0.84,0.02,0.0,0.1,0.0,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,57.391,0.18,0.6,0.0,0.82,0.18,0.0,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,68.02,0.934,0.94,0.04,0.0,0.0,0.9,0.0,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,71.098,0.942,1.0,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.768,0.911,0.98,0.02,0.0,0.0,0.84,0.0,0.0,0.14,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.099,0.964,0.94,0.04,0.0,0.0,0.9,0.02,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.898,0.895,1.0,0.0,0.0,0.0,0.92,0.0,0.0,0.08,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.685,0.909,0.98,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.092,0.958,0.94,0.02,0.02,0.0,0.94,0.02,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.111,0.936,0.98,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.888,0.913,0.98,0.0,0.0,0.0,0.86,0.02,0.0,0.08,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.921,0.291,0.54,0.0,0.88,0.08,0.0,0.02,0.0,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.909,0.488,0.9,0.12,0.68,0.02,0.0,0.04,0.06,0.04,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,58.514,0.984,0.98,0.02,0.0,0.0,0.96,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,80.9,0.941,0.94,0.02,0.0,0.0,0.9,0.0,0.0,0.08,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.334,0.964,0.94,0.02,0.0,0.0,0.9,0.02,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.858,0.611,0.2,0.84,0.0,0.0,0.08,0.0,0.02,0.0,0.06
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,13.585,0.927,0.94,0.0,0.0,0.0,0.88,0.04,0.0,0.08,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.001,0.911,0.8,0.06,0.02,0.0,0.84,0.04,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.252,0.434,0.56,0.0,0.8,0.06,0.1,0.0,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.691,0.98,0.98,0.0,0.0,0.0,0.92,0.02,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.987,0.21,0.74,0.0,0.88,0.04,0.0,0.02,0.06,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.283,0.876,0.9,0.0,0.0,0.0,0.76,0.0,0.0,0.24,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,51.792,0.242,0.62,0.0,0.94,0.02,0.0,0.0,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,81.945,0.994,1.0,0.0,0.0,0.0,0.88,0.0,0.0,0.12,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.373,0.962,0.96,0.0,0.0,0.0,0.92,0.0,0.0,0.08,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,78.786,0.976,0.96,0.0,0.0,0.0,0.86,0.02,0.0,0.12,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.466,0.974,0.96,0.02,0.0,0.0,0.82,0.0,0.0,0.16,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,86.021,0.982,0.94,0.0,0.0,0.0,0.92,0.02,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,78.118,0.98,0.94,0.02,0.0,0.0,0.92,0.02,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,87.034,0.987,0.92,0.04,0.0,0.0,0.74,0.02,0.02,0.18,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,38.485,0.262,0.76,0.0,0.92,0.02,0.0,0.04,0.0,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.277,0.986,0.92,0.0,0.0,0.0,0.8,0.08,0.0,0.12,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.69,0.965,0.96,0.0,0.0,0.0,0.76,0.02,0.0,0.22,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.504,0.993,0.98,0.02,0.0,0.0,0.84,0.0,0.0,0.14,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,81.388,0.993,0.96,0.02,0.0,0.0,0.96,0.02,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,82.105,0.202,0.54,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,79.434,0.987,0.9,0.02,0.0,0.0,0.8,0.08,0.0,0.1,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.619,0.926,0.9,0.02,0.0,0.0,0.88,0.0,0.0,0.1,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,88.84,0.729,0.38,0.0,0.78,0.06,0.0,0.06,0.04,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.868,0.978,0.98,0.0,0.0,0.0,0.88,0.0,0.0,0.12,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,50.035,1.0,0.98,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.36
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,66.387,1.0,0.94,0.0,0.02,0.0,0.18,0.0,0.0,0.8,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,66.686,1.0,0.9,0.0,0.0,0.74,0.0,0.0,0.04,0.0,0.22
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,69.858,1.0,0.88,0.0,0.0,0.36,0.38,0.04,0.0,0.0,0.22
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,63.339,1.0,0.98,0.0,0.0,0.02,0.38,0.02,0.0,0.06,0.52
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,73.602,1.0,0.96,0.0,0.0,0.02,0.7,0.0,0.0,0.28,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,74.491,1.0,0.9,0.02,0.0,0.3,0.0,0.06,0.0,0.0,0.62
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,73.89,1.0,0.38,0.0,0.92,0.0,0.0,0.02,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,77.096,1.0,0.88,0.06,0.0,0.06,0.78,0.0,0.0,0.08,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,71.795,1.0,0.96,0.0,0.02,0.84,0.0,0.0,0.02,0.0,0.12
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,66.152,1.0,0.9,0.02,0.02,0.4,0.0,0.0,0.0,0.0,0.56
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,68.854,1.0,0.48,0.54,0.0,0.18,0.22,0.0,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,64.93,1.0,0.98,0.0,0.0,0.86,0.0,0.0,0.0,0.14,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,81.432,1.0,0.96,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.8,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,74.631,1.0,0.92,0.0,0.0,0.0,0.9,0.04,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.659,0.113,0.38,0.0,0.68,0.18,0.0,0.1,0.0,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.366,0.113,0.38,0.9,0.0,0.0,0.02,0.0,0.04,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.27,0.113,0.38,0.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.931,0.113,0.38,0.0,0.86,0.04,0.0,0.08,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.907,0.113,0.38,0.88,0.0,0.0,0.06,0.0,0.0,0.0,0.06
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.06,0.113,0.38,0.0,0.88,0.04,0.0,0.06,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.971,0.113,0.38,0.0,0.96,0.02,0.0,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.932,0.113,0.38,0.0,0.86,0.04,0.0,0.1,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.628,0.113,0.38,0.0,0.96,0.02,0.0,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.77,0.113,0.38,0.0,0.8,0.04,0.0,0.14,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.693,0.113,0.38,0.9,0.0,0.0,0.04,0.0,0.04,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.718,0.113,0.38,0.84,0.0,0.0,0.04,0.0,0.1,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.108,0.113,0.38,0.8,0.04,0.02,0.06,0.0,0.04,0.02,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.819,0.113,0.38,0.88,0.0,0.0,0.08,0.0,0.0,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.959,0.113,0.38,0.0,0.88,0.1,0.0,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.1,0.183,0.64,0.0,0.86,0.04,0.0,0.08,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.976,0.249,0.64,0.78,0.02,0.0,0.1,0.0,0.06,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.092,0.179,0.64,0.0,0.9,0.02,0.0,0.06,0.0,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.378,0.19,0.54,0.0,0.88,0.04,0.0,0.02,0.04,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,54.742,0.939,0.98,0.02,0.0,0.0,0.72,0.0,0.0,0.16,0.1
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,49.88,0.93,0.94,0.06,0.0,0.0,0.94,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,51.167,0.19,0.5,0.0,0.86,0.02,0.02,0.02,0.0,0.08,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,74.555,0.971,0.96,0.02,0.0,0.0,0.96,0.02,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,77.747,0.966,0.96,0.0,0.02,0.0,0.92,0.02,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,88.792,0.947,0.98,0.02,0.0,0.0,0.96,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,87.207,0.955,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,68.404,0.922,0.98,0.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.369,0.945,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
